,Gene_stable_ID,Gene_stable_ID_version,Gene_name,Display_name,ENSP
7733,ENSG00000181381,ENSG00000181381.15,DDX60L,DDX60L,ENSP00000260184
7734,ENSG00000181396,ENSG00000181396.13,OGFOD3,OGFOD3,ENSP00000330075
7735,ENSG00000181444,ENSG00000181444.13,ZNF467,ZNF467,ENSP00000304769
7736,ENSG00000181450,ENSG00000181450.18,ZNF678,ZNF678,ENSP00000344828
7737,ENSG00000181467,ENSG00000181467.5,RAP2B,RAP2B,ENSP00000319096
7738,ENSG00000181472,ENSG00000181472.5,ZBTB2,ZBTB2,ENSP00000323183
7739,ENSG00000181481,ENSG00000181481.14,RNF135,RNF135,ENSP00000328340
7740,ENSG00000181513,ENSG00000181513.15,ACBD4,ACBD4,ENSP00000405969
7741,ENSG00000181523,ENSG00000181523.13,SGSH,SGSH,ENSP00000314606
7742,ENSG00000181544,ENSG00000181544.15,FANCB,FANCB,ENSP00000381378
7743,ENSG00000181555,ENSG00000181555.21,SETD2,SETD2,ENSP00000386759
7744,ENSG00000181610,ENSG00000181610.13,MRPS23,MRPS23,ENSP00000320184
7745,ENSG00000181649,ENSG00000181649.8,PHLDA2,PHLDA2,ENSP00000319231
7746,ENSG00000181704,ENSG00000181704.12,YIPF6,YIPF6,ENSP00000417573
7747,ENSG00000181722,ENSG00000181722.17,ZBTB20,ZBTB20,ENSP00000419153
7748,ENSG00000181788,ENSG00000181788.4,SIAH2,SIAH2,ENSP00000322457
